,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
31875,20,4,9950,11,15,2,13,0,4,1,0,0,34,39,1
31876,18,4,16729,11,15,2,3,0,4,1,0,0,34,39,0
31877,49,0,10116,5,10,0,0,1,4,1,0,0,1,39,0
31878,31,4,9594,12,5,2,4,0,4,1,19,0,34,39,1
31879,11,4,11117,11,15,4,14,1,4,0,0,0,34,39,0
31880,28,4,9815,9,4,2,4,0,1,1,0,0,34,19,1
31881,7,4,3133,15,1,4,7,3,2,0,0,0,39,39,0
31882,39,4,20790,11,15,4,1,1,4,0,0,0,34,39,0
31883,28,6,4740,15,1,4,12,3,4,0,0,0,28,39,0
31884,17,4,16413,11,15,5,1,1,4,1,0,0,34,39,1
31885,12,1,15144,15,1,2,13,0,4,1,0,0,34,39,1
31886,31,4,20518,1,13,2,5,0,4,1,0,0,45,39,0
31887,32,4,15117,8,2,2,10,5,4,0,19,0,56,39,1
31888,18,4,583,2,14,5,8,1,4,0,0,0,23,39,0
31889,44,6,5436,11,15,6,1,4,4,0,0,0,12,39,0
31890,0,4,18541,1,13,4,12,3,2,0,0,0,6,39,0
31891,34,2,857,9,4,2,4,0,4,1,0,0,34,39,1
31892,26,4,18835,6,11,2,4,0,4,1,0,0,34,26,0
31893,17,4,13164,11,15,2,7,0,4,1,0,0,34,39,1
31894,17,0,6847,11,15,0,0,1,4,0,0,0,34,39,0
31895,50,5,6928,15,1,2,4,0,4,1,27,0,12,39,1
31896,20,4,6941,15,1,2,4,5,4,0,0,0,39,39,1
31897,28,4,12276,9,4,2,12,0,4,1,0,39,34,39,1
31898,14,4,9172,15,1,0,1,4,2,0,0,0,34,39,0
31899,11,4,2536,0,12,2,3,0,4,1,0,0,29,39,0
31900,39,4,5035,11,15,2,12,5,4,0,0,0,6,39,0
31901,0,4,12800,0,12,4,8,3,4,0,0,0,1,39,0
31902,6,4,10366,15,1,4,3,3,4,1,0,0,30,26,0
31903,17,4,7256,15,1,4,4,1,4,0,0,0,34,39,0
31904,23,4,8716,1,13,2,5,0,4,1,0,0,34,39,0
31905,12,4,3953,11,15,4,1,1,4,0,0,0,34,39,0
31906,20,1,8575,15,1,4,1,3,4,1,0,0,34,39,0
31907,11,7,4300,9,4,4,4,1,4,1,0,0,50,39,0
31908,13,4,1117,11,15,4,7,2,4,1,0,0,34,40,0
31909,16,4,3043,11,15,2,1,0,4,1,0,0,45,39,1
31910,7,7,11441,9,4,4,10,1,4,1,0,0,12,39,0
31911,15,7,8934,15,1,4,11,4,2,0,76,0,34,39,0
31912,34,4,18009,12,5,2,3,0,4,1,0,0,34,39,1
31913,10,2,8794,11,15,2,11,5,4,0,0,0,34,39,0
31914,26,4,20721,15,1,4,4,4,4,1,0,0,45,39,0
31915,4,4,8992,15,1,4,12,3,4,0,0,0,12,39,0
31916,1,4,6650,2,14,4,12,3,4,0,0,0,12,39,0
31917,26,4,3009,11,15,0,8,1,2,0,0,32,28,39,0
31918,32,4,13833,11,15,2,3,0,4,1,0,0,34,39,1
31919,26,4,9554,11,15,5,6,4,2,0,0,0,39,39,0
31920,3,4,14144,15,1,4,8,3,4,1,0,0,12,39,0
31921,11,2,17,9,4,0,10,1,4,1,0,0,34,39,0
31922,19,4,2562,15,1,4,12,1,2,0,0,0,29,39,0
31923,27,4,12054,15,1,2,7,0,4,1,0,0,34,39,0
31924,8,4,10524,15,1,4,8,1,3,0,0,0,34,39,0
31925,37,6,13010,5,10,0,14,1,4,1,0,0,39,5,0
31926,22,4,6799,9,4,0,4,1,4,1,0,0,50,39,0
31927,32,4,16468,15,1,2,4,0,4,1,0,38,34,39,1
31928,14,4,5022,15,1,2,10,0,4,1,0,0,45,39,1
31929,33,4,8583,1,13,2,4,0,4,1,0,0,45,39,1
31930,3,0,18315,15,1,4,0,3,4,1,0,0,34,11,0
31931,62,2,3604,10,7,6,10,4,4,0,0,0,34,39,0
31932,21,2,17995,15,1,2,13,0,4,1,0,0,34,39,1
31933,17,4,16264,8,2,2,3,0,4,1,0,0,34,9,0
31934,9,4,20384,12,5,2,10,0,4,1,0,0,12,39,0
31935,16,4,17630,11,15,0,14,1,2,1,0,0,50,39,0
31936,32,2,13420,12,5,2,10,0,4,1,107,0,34,39,1
31937,13,4,8387,11,15,4,9,3,4,0,0,0,34,13,0
31938,0,4,1834,1,13,4,1,3,4,0,0,0,7,39,0
31939,8,2,7995,9,4,4,3,3,4,1,0,0,17,39,0
31940,37,4,14154,0,12,5,12,4,4,0,0,0,37,22,0
31941,24,4,21162,11,15,2,3,0,4,1,0,0,34,39,1
31942,12,5,2104,9,4,4,12,3,4,0,0,0,34,39,0
31943,1,4,1390,15,1,4,3,1,4,1,0,0,23,39,0
31944,7,4,14125,9,4,4,7,1,4,0,0,0,25,39,0
31945,3,4,7833,11,15,4,8,3,4,0,0,0,23,39,0
31946,12,7,7014,15,1,4,11,1,4,1,0,0,29,39,0
31947,16,1,6449,11,15,2,1,0,2,1,0,0,34,39,0
31948,27,5,16903,11,15,0,3,1,4,1,0,0,56,32,0
31949,24,7,11109,11,15,2,1,0,4,1,71,0,34,39,0
31950,3,4,4812,11,15,4,6,1,4,1,0,0,37,39,0
31951,22,4,20096,4,9,3,8,4,1,0,0,0,34,30,0
31952,26,4,20381,11,15,4,1,1,4,0,0,0,34,39,0
31953,20,4,19882,9,4,2,5,0,4,1,0,0,45,39,0
31954,11,4,7482,15,1,2,4,0,4,1,0,0,50,39,0
31955,40,4,3355,11,15,6,8,4,4,0,0,0,23,0,0
31956,34,4,18129,1,13,2,7,0,4,1,0,0,34,39,0
31957,38,5,17685,9,4,2,12,0,4,1,118,0,56,39,1
31958,7,4,13722,11,15,5,8,4,2,0,0,0,34,39,0
31959,37,4,3060,11,15,2,12,0,4,1,0,0,38,39,0
31960,35,4,8054,11,15,2,7,0,4,1,0,0,34,39,1
31961,11,4,2097,5,10,2,3,0,4,1,0,0,23,39,0
31962,25,4,1401,10,7,2,10,0,4,1,0,0,39,39,1
31963,9,4,19569,11,15,2,10,0,4,1,0,0,45,39,0
31964,13,6,6859,11,15,2,5,0,4,1,0,0,79,39,0
31965,47,4,11367,11,15,2,12,5,4,0,0,0,13,39,0
31966,20,6,2939,11,15,2,4,0,4,1,0,0,56,39,0
31967,11,5,1322,15,1,4,4,1,4,1,0,0,45,39,0
31968,4,4,2475,6,11,4,14,3,4,1,0,0,34,39,0
31969,11,4,14412,11,15,4,1,4,2,0,0,0,34,39,0
31970,34,4,10700,12,5,2,12,0,4,1,19,0,45,39,1
31971,29,4,12547,3,8,5,8,1,4,0,0,0,34,26,0
31972,31,4,1311,9,4,2,12,0,4,1,0,0,34,39,0
31973,0,4,8218,1,13,4,12,3,4,0,0,0,12,39,0
31974,25,4,7827,15,1,5,4,1,4,1,0,0,56,2,0
31975,5,0,1771,15,1,4,0,3,4,0,0,0,34,39,0
31976,8,2,7794,11,15,4,5,3,4,1,0,25,7,39,0
31977,5,4,1472,15,1,4,1,1,4,0,0,0,28,39,0
31978,35,4,17916,11,15,4,1,4,2,0,0,0,34,39,0
31979,7,4,15878,15,1,4,3,3,4,1,0,0,34,39,0
31980,14,4,17895,15,1,5,8,4,4,0,0,0,45,26,0
31981,38,4,8869,11,15,5,11,1,4,1,0,0,76,39,0
31982,20,4,11949,11,15,0,8,1,4,0,0,0,23,39,0
31983,35,4,18104,11,15,2,5,0,3,1,0,0,43,26,0
31984,46,0,2677,10,7,2,0,0,4,1,0,0,3,39,0
31985,9,4,21077,8,2,0,1,1,4,0,0,0,50,39,0
31986,2,4,1721,11,15,4,3,2,4,0,0,0,6,39,0
31987,19,4,15856,15,1,5,1,2,4,0,0,0,34,39,0
31988,42,4,21293,3,8,2,7,0,4,1,0,0,34,39,0
31989,33,4,4855,15,1,2,6,0,4,1,0,0,45,39,0
31990,53,4,21264,9,4,2,12,0,4,1,0,0,66,39,1
31991,2,4,6449,15,1,4,12,3,4,1,0,0,17,39,0
31992,13,4,14650,15,1,0,1,4,2,0,0,0,34,39,0
31993,46,5,13561,8,2,2,4,0,4,1,0,0,34,39,1
31994,48,4,13496,15,1,0,1,4,4,0,0,0,34,0,0
31995,47,4,21092,15,1,6,13,4,4,0,0,0,34,39,0
31996,33,1,6332,11,15,0,10,1,4,1,0,15,34,39,0
31997,32,4,15244,5,10,2,3,0,4,1,0,0,34,39,0
31998,26,4,5064,8,2,2,3,0,4,1,0,0,45,39,0
31999,35,6,18495,15,1,2,12,0,4,1,0,0,50,39,1
32000,5,7,4400,15,1,4,10,1,4,1,0,0,6,0,0
32001,22,4,276,9,4,2,1,0,4,1,0,0,39,39,1
32002,24,4,3892,11,15,2,3,0,4,1,0,36,34,39,1
32003,9,4,4020,0,12,4,5,1,2,1,0,0,34,39,0
32004,25,4,1610,15,1,0,10,4,4,0,0,0,12,39,0
32005,20,4,1772,11,15,2,3,0,4,1,0,0,39,39,1
32006,4,4,20097,15,1,4,8,3,4,1,0,0,23,39,0
32007,41,5,6068,11,15,2,12,0,4,1,0,0,50,39,1
32008,32,5,131,14,6,2,10,0,4,1,0,0,56,39,1
32009,16,4,6296,9,4,2,5,0,4,1,0,0,34,9,0
32010,35,4,1485,9,4,0,10,4,4,0,0,31,34,39,1
32011,31,4,738,11,15,2,3,0,4,1,0,0,39,39,1
32012,31,4,9639,0,12,2,1,5,4,0,0,0,34,39,0
32013,58,0,5871,9,4,2,0,0,4,1,0,0,55,39,0
32014,23,4,3858,11,15,0,6,1,2,1,0,0,28,39,0
32015,14,4,17739,8,2,2,8,5,0,0,0,0,16,26,0
32016,21,4,8804,11,15,0,1,4,4,0,0,0,34,39,0
32017,28,4,3169,15,1,6,8,4,2,0,0,0,34,39,0
32018,6,0,10168,5,10,4,0,1,4,0,0,0,34,26,0
32019,43,0,512,6,11,6,0,1,4,0,0,0,34,39,0
32020,22,4,3981,15,1,0,12,2,4,0,0,0,28,39,0
32021,12,4,5423,12,5,2,10,0,4,1,0,0,34,39,1
32022,21,4,13409,9,4,2,1,0,4,1,94,0,45,39,1
32023,4,4,9696,15,1,4,14,3,4,1,0,0,1,39,0
32024,30,4,16437,11,15,2,5,0,4,1,0,0,34,39,0
32025,34,0,20380,15,1,0,0,4,4,0,0,0,34,39,0
32026,8,4,9951,15,1,2,4,0,4,1,0,0,34,39,0
32027,3,4,4594,15,1,4,1,3,1,0,0,0,6,39,0
32028,27,4,16990,9,4,2,3,0,4,1,0,0,34,39,0
32029,12,4,21599,9,4,4,10,1,3,0,0,0,45,39,0
32030,18,4,20555,8,2,0,12,1,4,1,0,0,34,39,0
32031,19,4,3367,14,6,2,10,0,4,1,0,0,45,39,1
32032,39,6,851,9,4,3,10,1,4,0,0,0,34,39,1
32033,17,1,8307,15,1,4,1,1,4,1,0,0,34,39,0
32034,10,0,21040,7,3,2,0,3,0,1,0,0,34,39,0
32035,18,4,7801,11,15,4,1,1,4,0,0,0,34,39,0
32036,17,4,3403,15,1,4,1,1,1,0,0,0,28,24,0
32037,17,4,7931,15,1,4,3,1,4,1,0,0,34,39,0
32038,24,4,1700,11,15,2,13,0,4,1,0,0,34,39,0
32039,33,4,687,12,5,2,4,0,4,1,118,0,56,39,1
32040,44,2,21305,9,4,2,4,0,4,1,94,0,45,39,1
32041,48,5,5828,9,4,2,4,0,4,1,0,0,38,26,1
32042,25,4,1674,14,6,2,12,5,0,0,19,0,34,35,1
32043,12,4,13463,9,4,2,3,0,4,1,0,0,45,39,1
32044,33,5,1649,15,1,2,4,0,4,1,0,0,93,39,1
32045,30,4,16908,9,4,2,3,0,4,1,0,0,34,39,0
32046,13,4,6060,11,15,2,12,0,4,1,0,0,34,39,0
32047,16,2,13327,15,1,2,11,0,4,1,0,0,34,39,0
32048,28,4,15519,11,15,0,8,4,4,0,0,0,34,39,0
32049,22,4,16198,11,15,5,7,1,2,1,34,0,34,39,0
32050,32,4,17425,9,4,0,4,1,4,0,0,0,34,39,0
32051,24,0,10445,6,11,2,0,5,1,0,0,0,34,17,0
32052,43,4,8912,8,2,0,10,4,4,0,0,0,34,39,0
32053,17,2,11382,11,15,2,10,0,4,1,0,0,34,8,0
32054,15,4,2480,9,4,2,4,0,4,1,0,0,39,39,1
32055,43,4,84,8,2,0,8,1,4,1,0,0,12,39,0
32056,9,4,16057,11,15,4,3,3,4,1,0,0,12,39,0
32057,16,6,12194,11,15,5,3,2,4,1,0,0,45,39,0
32058,43,4,1827,5,10,2,7,0,4,1,63,0,34,31,0
32059,37,4,20926,11,15,0,8,4,4,1,0,0,25,39,0
32060,18,4,18669,11,15,2,7,0,2,1,0,0,34,39,0
32061,9,4,19426,12,5,4,4,1,4,0,0,0,42,39,0
32062,21,6,1923,0,12,2,12,0,4,1,0,38,34,39,1
32063,9,4,6275,11,15,4,1,1,4,1,0,0,48,39,0
32064,27,4,3524,11,15,4,3,2,4,1,0,0,53,39,0
32065,27,4,10557,15,1,0,6,3,4,1,0,0,34,39,0
32066,12,2,21299,11,15,4,8,3,4,1,0,0,12,39,0
32067,14,4,5522,11,15,4,4,3,4,0,0,0,34,39,0
32068,7,4,4974,11,15,4,7,3,4,1,0,0,34,39,0
32069,25,4,11145,15,1,2,13,0,4,1,0,0,45,39,1
32070,4,4,3625,8,2,2,1,2,4,0,0,14,34,39,0
32071,2,2,13767,15,1,4,10,3,4,0,0,0,12,39,0
32072,1,4,15998,1,13,4,3,3,4,1,0,0,17,39,0
32073,11,4,5685,8,2,4,1,3,4,0,0,0,34,39,0
32074,25,4,13911,9,4,2,13,0,4,1,0,0,34,39,1
32075,55,0,6353,9,4,2,0,0,4,1,0,0,22,39,0
32076,45,5,2940,12,5,2,10,0,1,1,0,0,34,35,0
32077,33,4,898,15,1,4,10,1,4,1,0,0,34,39,0
32078,11,4,2470,15,1,4,1,4,2,0,0,0,34,39,0
32079,14,4,18533,11,15,4,3,1,4,1,0,0,45,39,0
32080,12,4,16355,15,1,4,1,1,4,1,0,0,56,39,0
32081,10,7,14407,9,4,4,10,1,2,1,0,0,34,39,0
32082,10,4,9261,7,3,2,4,0,4,1,0,0,50,39,0
32083,1,4,11395,1,13,4,7,3,4,1,0,0,50,39,0
32084,2,6,1380,1,13,4,1,1,4,0,0,0,34,39,0
32085,38,4,5599,11,15,5,1,1,4,0,0,0,34,39,0
32086,1,4,2496,1,13,4,8,3,4,1,0,0,12,34,0
32087,18,4,10773,11,15,2,1,0,4,1,0,0,34,39,0
32088,5,4,912,15,1,4,8,1,4,0,0,0,34,39,0
32089,11,4,19614,9,4,2,1,2,4,0,0,0,6,39,0
32090,9,4,15933,9,4,4,4,1,4,1,0,0,56,0,0
32091,2,4,19790,15,1,4,12,3,4,0,0,0,23,39,0
32092,32,4,11603,15,1,2,12,5,4,0,0,0,34,39,1
32093,14,4,15015,3,8,5,6,4,4,1,0,0,28,16,0
32094,15,4,2919,15,1,2,4,0,4,1,19,0,56,39,1
32095,54,4,20466,11,15,2,3,0,4,1,0,0,6,39,0
32096,37,4,19537,12,5,2,12,0,4,1,0,0,64,39,1
32097,35,4,8261,5,10,2,4,5,4,0,0,0,45,39,0
32098,28,6,18344,9,4,4,4,1,4,0,0,0,34,39,0
32099,28,4,15428,9,4,0,10,4,4,0,0,0,45,39,0
32100,46,4,73,7,3,3,1,2,4,0,0,0,28,39,0
32101,20,4,2155,11,15,0,12,1,4,0,0,0,56,39,0
32102,10,0,6705,11,15,2,0,5,4,0,0,0,34,39,1
32103,21,4,20056,15,1,0,3,4,4,0,0,0,34,39,0
32104,13,4,11505,1,13,2,14,0,4,1,0,0,34,39,0
32105,22,4,21588,11,15,0,1,3,4,0,0,0,34,39,0
32106,8,4,12464,8,2,4,1,1,4,1,0,0,34,0,0
32107,36,4,5268,15,1,4,4,1,2,0,0,0,34,39,0
32108,13,4,7943,1,13,2,7,0,4,1,0,0,34,39,0
32109,9,4,6812,8,2,2,1,0,4,1,0,67,39,39,0
32110,26,0,17756,11,15,2,0,0,4,1,0,0,34,39,0
32111,7,7,19726,9,4,4,10,1,4,1,0,0,34,39,0
32112,34,4,4430,1,13,6,6,4,2,0,0,0,34,39,0
32113,10,5,1735,6,11,4,3,3,4,1,0,0,34,39,0
32114,8,4,6816,7,3,4,13,3,4,0,0,0,34,39,0
32115,5,4,5391,15,1,4,8,4,4,0,0,0,45,39,0
32116,43,4,11091,15,1,6,11,1,2,0,0,0,34,39,0
32117,21,4,10499,11,15,0,8,1,4,0,0,0,17,39,0
32118,53,4,8419,0,12,6,3,4,4,1,0,0,39,39,0
32119,39,0,15739,15,1,4,0,1,2,0,0,0,34,39,0
32120,22,4,5878,9,4,2,4,0,4,1,19,0,45,39,1
32121,22,4,7169,11,15,2,7,0,4,1,0,0,34,39,0
32122,0,4,1206,1,13,4,12,3,4,0,0,0,23,39,0
32123,11,2,10086,7,3,2,1,5,4,0,0,0,34,39,1
32124,36,4,14386,11,15,2,8,0,4,1,0,0,45,11,1
32125,17,4,4480,15,1,2,4,0,4,1,107,0,34,39,1
32126,51,4,7270,15,1,0,12,1,4,0,0,0,12,39,0
32127,27,4,5899,7,3,0,13,4,4,0,0,0,34,39,0
32128,8,4,2568,9,4,2,10,0,4,1,0,0,34,39,0
32129,15,4,17651,3,8,4,5,1,3,1,0,0,45,26,0
32130,4,4,9995,15,1,4,10,3,4,0,0,0,74,39,0
32131,6,4,13079,15,1,4,1,3,4,1,0,0,34,39,0
32132,19,6,6444,10,7,4,10,1,4,1,0,0,34,39,1
32133,11,4,8074,9,4,4,1,1,4,0,0,0,39,39,0
32134,39,4,17679,11,15,6,12,4,4,0,0,0,17,26,0
32135,12,4,16555,11,15,4,4,1,4,1,0,0,34,39,0
32136,36,4,5162,11,15,2,3,0,4,1,0,0,34,39,0
32137,26,4,7460,9,4,2,3,0,4,1,0,0,34,39,1
32138,72,4,2914,11,15,4,8,1,4,0,0,0,34,39,0
32139,38,2,12610,15,1,2,10,0,4,1,0,0,34,39,1
32140,31,4,18058,1,13,2,14,0,4,1,0,45,34,39,0
32141,6,2,4452,9,4,4,10,1,4,0,0,0,34,39,0
32142,24,4,4835,11,15,0,3,1,4,1,0,65,34,39,0
32143,32,4,21481,9,4,0,10,1,4,0,0,0,45,39,0
32144,28,4,8874,9,4,2,1,0,4,1,0,0,6,39,0
32145,17,4,9147,2,14,2,8,0,4,1,0,0,34,6,0
32146,26,4,3821,11,15,0,1,4,4,0,0,0,34,39,0
32147,19,4,7355,15,1,2,7,0,1,1,0,0,45,39,1
32148,19,4,19731,15,1,2,3,0,4,1,0,0,56,39,1
32149,42,4,11118,9,4,2,12,0,4,1,0,0,30,39,1
32150,43,6,7138,11,15,2,12,5,4,0,0,0,17,39,0
32151,19,4,2418,11,15,6,8,1,4,0,0,0,34,39,0
32152,14,4,1990,11,15,2,14,5,4,0,94,0,28,39,1
32153,23,4,3986,11,15,0,3,1,4,0,0,0,34,39,0
32154,26,4,1083,15,1,2,11,0,4,1,0,0,34,39,0
32155,15,4,15750,9,4,4,8,4,3,1,0,0,34,39,0
32156,13,4,14631,7,3,2,8,5,4,0,0,0,17,39,1
32157,10,4,2383,8,2,4,4,1,4,1,1,0,61,12,1
32158,36,2,14245,3,8,2,8,0,4,1,0,0,25,26,0
32159,12,4,2213,11,15,0,12,4,4,0,0,0,25,39,0
32160,12,4,8944,15,1,2,7,0,4,1,0,0,31,39,0
32161,38,6,7744,11,15,2,3,0,4,1,0,0,12,39,0
32162,22,4,507,11,15,0,8,4,0,0,106,0,34,39,0
32163,21,4,12017,11,15,0,7,1,4,1,0,0,34,39,0
32164,20,4,13096,9,4,2,4,0,4,1,107,0,34,39,1
32165,40,6,14246,11,15,2,3,0,4,1,0,0,42,39,1
32166,8,4,11373,15,1,2,7,0,4,1,0,0,34,39,0
32167,12,4,7601,11,15,0,5,1,4,1,0,0,34,39,0
32168,7,4,2228,9,4,4,10,3,4,0,0,0,74,39,0
32169,6,4,10080,11,15,4,1,3,2,0,0,0,34,39,0
32170,27,0,21127,11,15,4,0,4,2,0,0,0,34,39,0
32171,28,4,16892,2,14,2,1,0,4,1,43,0,45,39,0
32172,28,7,13140,11,15,2,3,0,4,1,0,0,34,39,0
32173,22,4,4571,15,1,0,7,4,4,0,0,0,34,39,0
32174,31,4,19333,11,15,0,10,4,4,0,0,0,31,39,0
32175,8,7,4429,9,4,4,4,1,4,1,0,0,34,39,0
32176,18,4,4877,11,15,0,1,4,4,0,0,0,34,39,0
32177,6,4,16181,15,1,5,12,4,4,0,0,0,34,39,0
32178,29,4,5987,11,15,0,4,1,4,1,0,0,39,39,0
32179,4,4,12495,15,1,4,1,2,4,1,0,0,23,27,0
32180,41,4,15370,11,15,2,4,0,4,1,0,0,34,39,1
32181,40,4,744,15,1,0,12,1,4,0,0,0,42,39,0
32182,6,4,12072,15,1,4,8,3,4,0,86,0,34,39,0
32183,16,4,9742,11,15,4,1,1,4,1,0,0,34,39,0
32184,19,2,2939,15,1,2,11,0,4,1,0,0,56,39,1
32185,34,0,2515,11,15,5,0,1,2,1,0,0,55,39,0
32186,33,7,4752,11,15,6,13,4,2,0,0,0,34,39,0
32187,25,4,11090,11,15,4,8,2,2,1,0,0,34,39,0
32188,18,4,13021,9,4,2,12,0,4,1,0,0,45,39,0
32189,5,4,15940,15,1,4,8,3,2,1,0,0,34,39,0
32190,12,6,4726,0,12,2,3,0,4,1,0,0,28,39,1
32191,38,7,928,7,3,0,1,3,1,1,0,0,34,39,0
32192,23,0,16663,12,5,2,0,0,4,1,0,0,56,39,1
32193,27,2,643,7,3,0,11,1,4,0,0,0,51,39,1
32194,10,4,130,11,15,4,12,3,1,1,0,0,34,39,0
32195,37,6,15796,11,15,2,12,5,4,0,0,0,23,39,0
32196,35,4,21589,7,3,2,12,0,4,1,62,0,42,39,1
32197,8,4,14567,11,15,4,6,4,2,0,0,0,17,39,0
32198,22,4,16504,15,1,4,4,1,4,1,0,0,39,39,0
32199,25,4,6147,11,15,2,7,0,4,1,0,0,34,39,0
32200,17,4,15036,12,5,2,10,0,4,1,0,0,50,39,0
32201,17,4,3754,11,15,4,7,4,2,0,0,0,42,39,0
32202,45,2,9669,8,2,0,1,1,2,0,0,0,34,39,0
32203,6,4,5334,15,1,4,1,3,4,0,0,0,12,39,0
32204,9,4,7696,7,3,4,1,1,4,0,0,0,74,39,0
32205,26,6,19487,11,15,2,3,0,4,1,0,0,56,39,0
32206,9,4,1843,11,15,2,3,0,4,1,0,0,34,39,0
32207,42,4,12088,0,12,0,7,1,4,0,0,0,34,39,0
32208,33,4,16316,11,15,0,3,1,4,1,0,0,34,39,0
32209,39,4,5584,11,15,2,4,5,4,0,0,0,34,39,1
32210,25,6,6375,14,6,2,5,0,4,1,0,0,61,39,1
32211,7,4,4130,11,15,4,12,1,4,1,0,0,23,39,0
32212,23,2,7605,15,1,2,11,0,4,1,107,0,34,39,1
32213,28,4,20666,9,4,2,4,0,4,1,0,0,39,39,1
32214,7,4,11622,11,15,2,3,0,4,1,0,0,34,39,0
32215,17,4,20933,12,5,2,10,5,1,0,0,0,34,3,1
32216,24,7,17018,8,2,2,4,0,4,1,0,0,34,39,0
32217,58,4,11836,15,1,2,14,0,4,1,0,0,7,39,0
32218,15,4,8137,9,4,2,12,0,4,1,0,0,38,39,0
32219,23,4,10866,9,4,2,12,0,4,1,0,0,34,39,1
32220,11,4,3879,11,15,4,8,4,2,0,0,0,47,39,0
32221,20,4,5957,11,15,2,14,0,4,1,0,0,34,39,0
32222,33,4,16133,11,15,2,7,0,4,1,0,8,34,39,0
32223,39,1,19961,12,5,2,4,0,4,1,0,0,34,32,1
32224,29,2,2739,12,5,0,10,1,0,1,0,0,34,39,0
32225,7,0,9202,11,15,2,0,0,4,1,0,0,34,39,0
32226,1,4,12071,1,13,4,3,3,4,1,0,0,28,39,0
32227,27,6,1784,11,15,2,4,0,4,1,0,0,62,39,0
32228,4,0,4836,15,1,4,0,3,1,1,0,0,34,36,0
32229,41,4,7085,11,15,0,1,1,4,0,0,0,34,39,0
32230,12,4,18965,15,1,2,10,0,4,1,0,0,34,39,0
32231,12,1,15968,7,3,0,1,1,4,0,0,0,34,39,0
32232,18,4,19325,0,12,6,8,1,2,0,0,43,34,39,0
32233,27,4,13531,9,4,3,4,4,4,0,0,0,34,39,0
32234,50,0,13655,5,10,2,0,0,4,1,0,0,34,39,0
32235,6,4,15028,9,4,4,3,1,0,1,0,0,34,26,0
32236,9,4,4205,11,15,4,14,3,2,1,0,0,34,39,0
32237,19,4,19915,9,4,4,1,1,4,0,0,0,45,39,0
32238,18,4,16968,7,3,2,13,0,4,1,0,0,34,39,1
32239,30,4,20666,9,4,2,10,0,4,1,0,0,45,39,0
32240,35,4,6055,11,15,2,12,0,4,1,0,0,56,39,1
32241,3,4,14630,11,15,4,12,1,4,0,0,0,23,39,0
32242,3,4,725,11,15,4,7,3,4,0,0,0,34,39,0
32243,31,4,20117,11,15,2,7,5,4,0,0,0,45,39,0
32244,13,4,15638,0,12,0,8,1,0,1,0,0,34,39,0
32245,59,4,1363,11,15,6,8,4,4,0,0,0,26,39,0
32246,6,4,19681,0,12,2,3,0,4,1,0,0,34,32,0
32247,2,4,21202,5,10,4,3,3,4,1,0,17,25,39,0
32248,36,6,12817,2,14,2,3,0,4,1,0,0,39,39,0
32249,8,4,937,11,15,4,12,2,4,0,0,0,45,39,0
32250,31,5,20796,15,1,4,3,1,4,1,0,0,39,39,0
32251,14,4,13680,15,1,2,12,0,1,1,0,0,45,36,0
32252,63,0,21122,11,15,2,0,0,4,1,0,0,17,39,0
32253,22,4,17187,11,15,4,1,4,2,0,0,0,34,39,0
32254,38,4,15751,11,15,5,1,1,4,0,0,0,17,39,0
32255,40,5,8871,11,15,2,12,0,4,1,0,39,23,39,1
32256,27,4,3684,12,5,2,10,0,4,1,0,0,34,39,1
32257,15,4,5316,14,6,2,10,5,1,0,19,0,45,39,1
32258,13,4,10251,15,1,4,1,1,3,1,0,0,34,0,0
32259,12,4,16403,8,2,2,14,0,4,1,0,0,50,39,0
32260,51,5,2863,11,15,6,8,4,4,0,0,0,6,39,0
32261,25,4,19898,11,15,2,7,0,4,1,0,0,34,26,0
32262,28,6,10318,14,6,2,10,0,1,1,0,0,45,19,1
32263,4,4,17007,8,2,4,8,3,4,0,0,0,34,39,0
32264,16,4,1225,9,4,2,12,0,4,1,0,0,56,39,1
32265,32,6,9306,9,4,4,12,1,4,1,0,0,39,39,0
32266,64,6,2031,9,4,6,10,1,4,0,0,22,22,18,0
32267,32,4,4309,12,5,2,10,0,4,1,0,0,45,39,1
32268,23,4,8949,7,3,2,13,0,4,1,0,0,38,39,0
32269,31,4,6922,9,4,2,10,0,4,1,19,0,39,39,1
32270,32,7,2733,10,7,2,10,0,2,1,0,39,56,0,1
32271,19,4,9529,9,4,2,12,0,4,1,0,0,56,39,1
32272,29,6,13712,9,4,0,8,4,1,0,0,0,56,35,1
32273,29,4,12123,9,4,2,10,0,4,1,0,0,34,39,1
32274,16,4,920,11,15,4,8,2,0,0,0,0,29,39,0
32275,7,4,20073,9,4,4,12,3,4,1,0,0,34,39,0
32276,2,0,6929,0,12,4,0,1,4,0,0,0,31,39,0
32277,13,4,1545,9,4,2,1,0,4,1,0,0,34,39,1
32278,14,4,10549,11,15,2,8,0,4,1,0,0,34,26,1
32279,36,4,15261,15,1,5,3,1,4,1,0,70,39,39,1
32280,37,6,10000,11,15,2,12,0,4,1,0,0,56,39,0
32281,12,7,17996,15,1,2,1,0,4,1,0,0,34,39,0
32282,19,4,21189,1,13,2,7,0,4,1,0,0,34,39,0
32283,24,5,11629,9,4,2,10,0,4,1,19,0,34,39,1
32284,35,1,14402,7,3,2,8,0,4,1,107,0,34,39,1
